web-scraper-order,web-scraper-start-url,company,job-category-link,job-category-link-href,jobFunction,payPeriod,jobTitle,jobTitle-href,payPeriodCode,basePayRange,basePayMin,basePayMax,basePayAvg,totalPayAvg,payType1,pay1,range1,payType2,pay2,range2,payType3,pay3,range3,payType4,pay4,range4,payType5,pay5,range5,country,percent1,percent2,percent3,percent4,percent5
"1692283291-116","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Sales-Salaries-EI_IE1425.0,13_DEPT1021.htm","Cisco Systems Sales Salaries","Annual Pay","Sales","https://www.glassdoor.com/Salary/Cisco-Systems-Sales-Salaries-E1425_D_KO14,19.htm","/yr","$219K - $407K","$219K","$407K","$292K","$291,526","Base Pay","$133,076/yr","$100K - $185K","Bonus","$38,909/yr","$29K - $54K","Stock","$33,179/yr","$25K - $46K","Commission","$86,362/yr","$65K - $121K","","","","United States","45.6%","13.3%","11.4%","29.6%",""
"1692283297-117","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Sales-Salaries-EI_IE1425.0,13_DEPT1021.htm","Cisco Systems Sales Salaries","Annual Pay","Account Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Account-Manager-Salaries-E1425_D_KO14,29.htm","/yr","$162K - $285K","$162K","$285K","$212K","$212,013","Base Pay","$107,876/yr","$84K - $139K","Bonus","$23,982/yr","$18K - $34K","Stock","$20,327/yr","$15K - $28K","Commission","$59,827/yr","$45K - $84K","","","","United States","50.9%","11.3%","9.6%","28.2%",""
"1692283302-118","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Sales-Salaries-EI_IE1425.0,13_DEPT1021.htm","Cisco Systems Sales Salaries","Annual Pay","Test Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Test-Engineer-Salaries-E1425_D_KO14,27.htm","/yr","$118K - $181K","$118K","$181K","$146K","$145,633","Base Pay","$117,706/yr","$97K - $142K","Bonus","$12,042/yr","$9K - $17K","Stock","$15,885/yr","$12K - $22K","","","","","","","United States","80.8%","8.3%","10.9%","",""
"1692283308-119","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Sales-Salaries-EI_IE1425.0,13_DEPT1021.htm","Cisco Systems Sales Salaries","Annual Pay","Technical Marketing Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Technical-Marketing-Engineer-Salaries-E1425_D_KO14,42.htm","/yr","$159K - $251K","$159K","$251K","$198K","$197,854","Base Pay","$147,848/yr","$121K - $181K","Bonus","$20,127/yr","$15K - $28K","Stock","$29,879/yr","$22K - $42K","","","","","","","United States","74.7%","10.2%","15.1%","",""
"1692283315-120","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Sales-Salaries-EI_IE1425.0,13_DEPT1021.htm","Cisco Systems Sales Salaries","Annual Pay","Customer Support Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Customer-Support-Engineer-Salaries-E1425_D_KO14,39.htm","/yr","$106K - $171K","$106K","$171K","$134K","$133,673","Base Pay","$107,413/yr","$86K - $134K","Bonus","$12,148/yr","$9K - $17K","Stock","$14,112/yr","$11K - $20K","","","","","","","United States","80.4%","9.1%","10.6%","",""
"1692283326-121","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Technical Program Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Technical-Program-Manager-Salaries-E1425_D_KO14,39.htm","/yr","$179K - $260K","$179K","$260K","$213K","$213,217","Base Pay","$151,057/yr","$132K - $173K","Bonus","$21,113/yr","$16K - $30K","Stock","$28,225/yr","$21K - $40K","Profit Sharing","$12,821/yr","$10K - $18K","","","","United States","70.8%","9.9%","13.2%","6%",""
"1692283332-122","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Program Manager IV","https://www.glassdoor.com/Salary/Cisco-Systems-Program-Manager-IV-Salaries-E1425_D_KO14,32.htm","/yr","$184K - $264K","$184K","$264K","$218K","$217,948","Base Pay","$154,170/yr","$136K - $175K","Bonus","$21,835/yr","$16K - $31K","Stock","$28,779/yr","$22K - $40K","Profit Sharing","$13,164/yr","$10K - $18K","","","","United States","70.7%","10%","13.2%","6%",""
"1692283342-123","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Program Specialist","https://www.glassdoor.com/Salary/Cisco-Systems-Program-Specialist-Salaries-E1425_D_KO14,32.htm","/yr","$74K - $123K","$74K","$123K","$95K","$95,010","Base Pay","$77,697/yr","$61K - $99K","Bonus","$8,577/yr","$6K - $12K","Stock","$8,737/yr","$7K - $12K","","","","","","","United States","81.8%","9%","9.2%","",""
"1692283347-124","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Program Manager III","https://www.glassdoor.com/Salary/Cisco-Systems-Program-Manager-III-Salaries-E1425_D_KO14,33.htm","/yr","$178K - $256K","$178K","$256K","$211K","$211,287","Base Pay","$149,235/yr","$132K - $169K","Bonus","$20,432/yr","$15K - $29K","Stock","$28,881/yr","$22K - $40K","Profit Sharing","$12,739/yr","$10K - $18K","","","","United States","70.6%","9.7%","13.7%","6%",""
"1692283352-125","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Program/Project Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Program-Project-Manager-Salaries-E1425_DAO.htm?filter.jobTitleExact=Program%2FProject+Manager","/yr","$143K - $220K","$143K","$220K","$176K","$176,251","Base Pay","$135,182/yr","$112K - $163K","Bonus","$17,294/yr","$13K - $24K","Stock","$23,774/yr","$18K - $33K","","","","","","","United States","76.7%","9.8%","13.5%","",""
"1692283361-126","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Senior Manager, Product Management","https://www.glassdoor.com/Salary/Cisco-Systems-Senior-Manager-Product-Management-Salaries-E1425_DAO.htm?filter.jobTitleExact=Senior+Manager%2C+Product+Management","/yr","$225K - $343K","$225K","$343K","$274K","$274,349","Base Pay","$179,714/yr","$154K - $210K","Bonus","$30,998/yr","$23K - $43K","Stock","$45,670/yr","$34K - $64K","Profit Sharing","$17,966/yr","$13K - $25K","","","","United States","65.5%","11.3%","16.6%","6.5%",""
"1692283367-127","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Supply Chain Program Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Supply-Chain-Program-Manager-Salaries-E1425_D_KO14,42.htm","/yr","$142K - $216K","$142K","$216K","$174K","$173,768","Base Pay","$130,076/yr","$109K - $155K","Bonus","$14,580/yr","$11K - $20K","Stock","$19,523/yr","$15K - $27K","Profit Sharing","$9,590/yr","$7K - $13K","","","","United States","74.9%","8.4%","11.2%","5.5%",""
"1692283372-128","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Service Delivery Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Service-Delivery-Manager-Salaries-E1425_D_KO14,38.htm","/yr","$144K - $229K","$144K","$229K","$180K","$180,075","Base Pay","$134,470/yr","$109K - $165K","Bonus","$16,782/yr","$13K - $23K","Stock","$18,780/yr","$14K - $26K","Profit Sharing","$10,042/yr","$8K - $14K","","","","United States","74.7%","9.3%","10.4%","5.6%",""
"1692283377-129","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Senior Project Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Senior-Project-Manager-Salaries-E1425_D_KO14,36.htm","/yr","$164K - $245K","$164K","$245K","$199K","$198,730","Base Pay","$144,728/yr","$124K - $169K","Bonus","$19,627/yr","$15K - $27K","Stock","$22,814/yr","$17K - $32K","Profit Sharing","$11,561/yr","$9K - $16K","","","","United States","72.8%","9.9%","11.5%","5.8%",""
"1692283386-130","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Senior Product Marketing Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Senior-Product-Marketing-Manager-Salaries-E1425_D_KO14,46.htm","/yr","$213K - $315K","$213K","$315K","$256K","$255,993","Base Pay","$175,749/yr","$153K - $202K","Bonus","$27,705/yr","$21K - $39K","Stock","$36,537/yr","$27K - $51K","Profit Sharing","$16,002/yr","$12K - $22K","","","","United States","68.7%","10.8%","14.3%","6.3%",""
"1692283390-131","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","IT Program Manager","https://www.glassdoor.com/Salary/Cisco-Systems-IT-Program-Manager-Salaries-E1425_D_KO14,32.htm","/yr","$179K - $265K","$179K","$265K","$216K","$215,615","Base Pay","$155,363/yr","$134K - $180K","Bonus","$22,179/yr","$17K - $31K","Stock","$25,333/yr","$19K - $35K","Profit Sharing","$12,740/yr","$10K - $18K","","","","United States","72.1%","10.3%","11.7%","5.9%",""
"1692283401-132","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Customer Delivery Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Customer-Delivery-Manager-Salaries-E1425_D_KO14,39.htm","/yr","$154K - $260K","$154K","$260K","$198K","$197,913","Base Pay","$124,880/yr","$99K - $158K","Bonus","$16,795/yr","$13K - $24K","Stock","$18,269/yr","$14K - $26K","Commission","$37,969/yr","$28K - $53K","","","","United States","63.1%","8.5%","9.2%","19.2%",""
"1692283406-133","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Product Marketing Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Product-Marketing-Manager-Salaries-E1425_D_KO14,39.htm","/yr","$177K - $266K","$177K","$266K","$215K","$215,442","Base Pay","$159,136/yr","$135K - $188K","Bonus","$22,685/yr","$17K - $32K","Stock","$33,621/yr","$25K - $47K","","","","","","","United States","73.9%","10.5%","15.6%","",""
"1692283410-134","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Project Specialist","https://www.glassdoor.com/Salary/Cisco-Systems-Project-Specialist-Salaries-E1425_D_KO14,32.htm","/yr","$87K - $135K","$87K","$135K","$107K","$107,463","Base Pay","$87,049/yr","$71K - $106K","Bonus","$10,126/yr","$8K - $14K","Stock","$10,288/yr","$8K - $14K","","","","","","","United States","81%","9.4%","9.6%","",""
"1692283417-135","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","IT Project Manager","https://www.glassdoor.com/Salary/Cisco-Systems-IT-Project-Manager-Salaries-E1425_D_KO14,32.htm","/yr","$141K - $215K","$141K","$215K","$173K","$172,879","Base Pay","$130,792/yr","$109K - $156K","Bonus","$14,726/yr","$11K - $21K","Stock","$17,969/yr","$13K - $25K","Profit Sharing","$9,392/yr","$7K - $13K","","","","United States","75.7%","8.5%","10.4%","5.4%",""
"1692283424-136","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Senior Program Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Senior-Program-Manager-Salaries-E1425_D_KO14,36.htm","/yr","$206K - $304K","$206K","$304K","$248K","$247,659","Base Pay","$171,978/yr","$150K - $198K","Bonus","$27,077/yr","$20K - $38K","Stock","$33,301/yr","$25K - $47K","Profit Sharing","$15,302/yr","$11K - $21K","","","","United States","69.4%","10.9%","13.4%","6.2%",""
"1692283429-137","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Senior Product Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Senior-Product-Manager-Salaries-E1425_D_KO14,36.htm","/yr","$218K - $322K","$218K","$322K","$262K","$262,106","Base Pay","$175,407/yr","$153K - $201K","Bonus","$28,294/yr","$21K - $40K","Stock","$41,657/yr","$31K - $58K","Profit Sharing","$16,748/yr","$13K - $23K","","","","United States","66.9%","10.8%","15.9%","6.4%",""
"1692283434-138","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Program Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Program-Manager-Salaries-E1425_D_KO14,29.htm","/yr","$162K - $247K","$162K","$247K","$198K","$197,990","Base Pay","$143,214/yr","$121K - $170K","Bonus","$18,759/yr","$14K - $26K","Stock","$24,460/yr","$18K - $34K","Profit Sharing","$11,557/yr","$9K - $16K","","","","United States","72.3%","9.5%","12.4%","5.8%",""
"1692283442-139","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Project Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Project-Manager-Salaries-E1425_D_KO14,29.htm","/yr","$132K - $207K","$132K","$207K","$164K","$163,851","Base Pay","$127,831/yr","$105K - $156K","Bonus","$15,541/yr","$12K - $22K","Stock","$20,479/yr","$15K - $29K","","","","","","","United States","78%","9.5%","12.5%","",""
"1692283449-140","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Product-and-Project-Management-Salaries-EI_IE1425.0,13_DEPT1018.htm","Cisco Systems Product & Project Management Salaries","Annual Pay","Product Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Product-Manager-Salaries-E1425_D_KO14,29.htm","/yr","$184K - $278K","$184K","$278K","$224K","$223,733","Base Pay","$160,550/yr","$136K - $189K","Bonus","$24,384/yr","$18K - $34K","Stock","$38,798/yr","$29K - $54K","","","","","","","United States","71.8%","10.9%","17.3%","",""
"1692283462-141","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Virtual Systems Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Virtual-Systems-Engineer-Salaries-E1425_D_KO14,38.htm","/yr","$172K - $274K","$172K","$274K","$215K","$214,576","Base Pay","$131,555/yr","$110K - $158K","Bonus","$16,143/yr","$12K - $23K","Stock","$22,276/yr","$17K - $31K","Commission","$34,185/yr","$26K - $48K","Profit Sharing","$10,415/yr","$8K - $15K","United States","61.3%","7.5%","10.4%","15.9%","4.9%"
"1692283467-142","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Consulting Systems Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Consulting-Systems-Engineer-Salaries-E1425_D_KO14,41.htm","/yr","$221K - $350K","$221K","$350K","$275K","$274,809","Base Pay","$157,422/yr","$133K - $186K","Bonus","$24,565/yr","$18K - $34K","Stock","$27,573/yr","$21K - $39K","Commission","$51,560/yr","$39K - $72K","Profit Sharing","$13,689/yr","$10K - $19K","United States","57.3%","8.9%","10%","18.8%","5%"
"1692283472-143","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Systems Engineer III","https://www.glassdoor.com/Salary/Cisco-Systems-Systems-Engineer-III-Salaries-E1425_D_KO14,34.htm","/yr","$204K - $320K","$204K","$320K","$253K","$252,637","Base Pay","$148,549/yr","$126K - $175K","Bonus","$19,931/yr","$15K - $28K","Stock","$29,237/yr","$22K - $41K","Commission","$42,276/yr","$32K - $59K","Profit Sharing","$12,644/yr","$9K - $18K","United States","58.8%","7.9%","11.6%","16.7%","5%"
"1692283477-144","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Systems Administrator","https://www.glassdoor.com/Salary/Cisco-Systems-Systems-Administrator-Salaries-E1425_D_KO14,35.htm","/yr","$106K - $163K","$106K","$163K","$130K","$130,368","Base Pay","$105,454/yr","$87K - $128K","Bonus","$10,830/yr","$8K - $15K","Stock","$14,085/yr","$11K - $20K","","","","","","","United States","80.9%","8.3%","10.8%","",""
"1692283484-145","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Technical Support Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Technical-Support-Engineer-Salaries-E1425_D_KO14,40.htm","/yr","$92K - $148K","$92K","$148K","$116K","$116,212","Base Pay","$95,054/yr","$76K - $118K","Bonus","$10,225/yr","$8K - $14K","Stock","$10,933/yr","$8K - $15K","","","","","","","United States","81.8%","8.8%","9.4%","",""
"1692283489-146","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Senior Technical Leader","https://www.glassdoor.com/Salary/Cisco-Systems-Senior-Technical-Leader-Salaries-E1425_D_KO14,37.htm","/yr","$214K - $336K","$214K","$336K","$265K","$265,480","Base Pay","$176,339/yr","$147K - $212K","Bonus","$30,807/yr","$23K - $43K","Stock","$41,136/yr","$31K - $58K","Profit Sharing","$17,197/yr","$13K - $24K","","","","United States","66.4%","11.6%","15.5%","6.5%",""
"1692283494-147","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Senior IT Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Senior-IT-Engineer-Salaries-E1425_D_KO14,32.htm","/yr","$148K - $245K","$148K","$245K","$189K","$188,859","Base Pay","$135,136/yr","$107K - $170K","Bonus","$17,968/yr","$13K - $25K","Stock","$24,551/yr","$18K - $34K","Profit Sharing","$11,204/yr","$8K - $16K","","","","United States","71.6%","9.5%","13%","5.9%",""
"1692283499-148","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Technical Leader II","https://www.glassdoor.com/Salary/Cisco-Systems-Technical-Leader-II-Salaries-E1425_D_KO14,33.htm","/yr","$181K - $293K","$181K","$293K","$229K","$228,619","Base Pay","$155,807/yr","$127K - $192K","Bonus","$25,135/yr","$19K - $35K","Stock","$33,187/yr","$25K - $46K","Profit Sharing","$14,491/yr","$11K - $20K","","","","United States","68.2%","11%","14.5%","6.3%",""
"1692283506-149","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Network Support Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Network-Support-Engineer-Salaries-E1425_D_KO14,38.htm","/yr","$107K - $171K","$107K","$171K","$134K","$134,311","Base Pay","$107,092/yr","$87K - $133K","Bonus","$12,394/yr","$9K - $17K","Stock","$14,825/yr","$11K - $21K","","","","","","","United States","79.7%","9.2%","11%","",""
"1692283511-150","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Member Of Technical Staff","https://www.glassdoor.com/Salary/Cisco-Systems-Member-Of-Technical-Staff-Salaries-E1425_D_KO14,39.htm","/yr","$183K - $288K","$183K","$288K","$227K","$227,387","Base Pay","$152,303/yr","$127K - $183K","Bonus","$22,921/yr","$17K - $32K","Stock","$37,678/yr","$28K - $53K","Profit Sharing","$14,485/yr","$11K - $20K","","","","United States","67%","10.1%","16.6%","6.4%",""
"1692283516-151","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","IT Architect","https://www.glassdoor.com/Salary/Cisco-Systems-IT-Architect-Salaries-E1425_D_KO14,26.htm","/yr","$177K - $277K","$177K","$277K","$220K","$219,633","Base Pay","$163,025/yr","$134K - $198K","Bonus","$27,450/yr","$21K - $38K","Stock","$29,158/yr","$22K - $41K","","","","","","","United States","74.2%","12.5%","13.3%","",""
"1692283523-152","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","IT Analyst","https://www.glassdoor.com/Salary/Cisco-Systems-IT-Analyst-Salaries-E1425_D_KO14,24.htm","/yr","$99K - $161K","$99K","$161K","$125K","$125,202","Base Pay","$102,677/yr","$82K - $129K","Bonus","$10,838/yr","$8K - $15K","Stock","$11,688/yr","$9K - $16K","","","","","","","United States","82%","8.7%","9.3%","",""
"1692283530-153","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Technical Leader I","https://www.glassdoor.com/Salary/Cisco-Systems-Technical-Leader-I-Salaries-E1425_D_KO14,32.htm","/yr","$192K - $303K","$192K","$303K","$239K","$239,261","Base Pay","$169,095/yr","$140K - $205K","Bonus","$27,822/yr","$21K - $39K","Stock","$42,343/yr","$32K - $59K","","","","","","","United States","70.7%","11.6%","17.7%","",""
"1692283537-154","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Network Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Network-Engineer-Salaries-E1425_D_KO14,30.htm","/yr","$134K - $211K","$134K","$211K","$167K","$166,971","Base Pay","$126,109/yr","$104K - $153K","Bonus","$16,504/yr","$12K - $23K","Stock","$24,358/yr","$18K - $34K","","","","","","","United States","75.5%","9.9%","14.6%","",""
"1692283544-155","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Network Consulting Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Network-Consulting-Engineer-Salaries-E1425_D_KO14,41.htm","/yr","$169K - $267K","$169K","$267K","$210K","$210,193","Base Pay","$133,569/yr","$112K - $160K","Bonus","$17,051/yr","$13K - $24K","Stock","$22,668/yr","$17K - $32K","Commission","$36,904/yr","$28K - $52K","","","","United States","63.5%","8.1%","10.8%","17.6%",""
