web-scraper-order,web-scraper-start-url,company,job-category-link,job-category-link-href,jobFunction,payPeriod,jobTitle,jobTitle-href,payPeriodCode,basePayRange,basePayMin,basePayMax,basePayAvg,totalPayAvg,payType1,pay1,range1,payType2,pay2,range2,payType3,pay3,range3,payType4,pay4,range4,payType5,pay5,range5,country,percent1,percent2,percent3,percent4,percent5
"1692584037-1","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","SAP Customer Engagement Manager","https://www.glassdoor.com/Salary/SAP-SAP-Customer-Engagement-Manager-Salaries-E10471_D_KO4,35.htm","/yr","$193K - $326K","$193K","$326K","$248K","$247,560","Base Pay","$138,715/yr","$111K - $173K","Bonus","$23,644/yr","$18K - $33K","Stock","$24,333/yr","$18K - $34K","Commission","$48,230/yr","$36K - $68K","Profit Sharing","$12,639/yr","$9K - $18K","United States","56%","9.6%","9.8%","19.5%","5.1%"
"1692584043-2","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","End User Support","https://www.glassdoor.com/Salary/SAP-End-User-Support-Salaries-E10471_D_KO4,20.htm","/yr","$59K - $97K","$59K","$97K","$76K","$75,598","Base Pay","$62,776/yr","$50K - $79K","Bonus","$6,003/yr","$5K - $8K","Stock","$6,819/yr","$5K - $10K","","","","","","","United States","83%","7.9%","9%","",""
"1692584049-3","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Senior Engagement Manager","https://www.glassdoor.com/Salary/SAP-Senior-Engagement-Manager-Salaries-E10471_D_KO4,29.htm","/yr","$220K - $366K","$220K","$366K","$280K","$280,249","Base Pay","$160,019/yr","$130K - $197K","Bonus","$26,836/yr","$20K - $38K","Stock","$28,752/yr","$22K - $40K","Commission","$50,265/yr","$38K - $70K","Profit Sharing","$14,377/yr","$11K - $20K","United States","57.1%","9.6%","10.3%","17.9%","5.1%"
"1692584053-4","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Customer Success Executive","https://www.glassdoor.com/Salary/SAP-Customer-Success-Executive-Salaries-E10471_D_KO4,30.htm","/yr","$95K - $161K","$95K","$161K","$123K","$122,693","Base Pay","$82,627/yr","$65K - $105K","Bonus","$10,542/yr","$8K - $15K","Stock","$9,593/yr","$7K - $13K","Commission","$19,931/yr","$15K - $28K","","","","United States","67.3%","8.6%","7.8%","16.2%",""
"1692584061-5","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Customer Support Advocate","https://www.glassdoor.com/Salary/SAP-Customer-Support-Advocate-Salaries-E10471_D_KO4,29.htm","/yr","$58K - $93K","$58K","$93K","$73K","$72,999","Base Pay","$52,947/yr","$43K - $65K","Bonus","$4,815/yr","$4K - $7K","Stock","$4,841/yr","$4K - $7K","Commission","$10,396/yr","$8K - $15K","","","","United States","72.5%","6.6%","6.6%","14.2%",""
"1692584066-6","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Customer Support Specialist","https://www.glassdoor.com/Salary/SAP-Customer-Support-Specialist-Salaries-E10471_D_KO4,31.htm","/yr","$50K - $79K","$50K","$79K","$63K","$62,730","Base Pay","$54,067/yr","$44K - $67K","Bonus","$4,244/yr","$3K - $6K","Stock","$4,419/yr","$3K - $6K","","","","","","","United States","86.2%","6.8%","7%","",""
"1692584070-7","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Client Support Analyst","https://www.glassdoor.com/Salary/SAP-Client-Support-Analyst-Salaries-E10471_D_KO4,26.htm","/yr","$73K - $119K","$73K","$119K","$93K","$93,010","Base Pay","$73,681/yr","$59K - $92K","Bonus","$7,265/yr","$5K - $10K","Stock","$7,052/yr","$5K - $10K","Profit Sharing","$5,011/yr","$4K - $7K","","","","United States","79.2%","7.8%","7.6%","5.4%",""
"1692584075-8","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Customer Service Representative","https://www.glassdoor.com/Salary/SAP-Customer-Service-Representative-Salaries-E10471_D_KO4,35.htm","/yr","$43K - $66K","$43K","$66K","$53K","$53,090","Base Pay","$45,272/yr","$37K - $55K","Bonus","$3,657/yr","$3K - $5K","Stock","$4,162/yr","$3K - $6K","","","","","","","United States","85.3%","6.9%","7.8%","",""
"1692584079-9","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Business Manager","https://www.glassdoor.com/Salary/SAP-Business-Manager-Salaries-E10471_D_KO4,20.htm","/yr","$170K - $288K","$170K","$288K","$219K","$218,511","Base Pay","$117,528/yr","$94K - $147K","Bonus","$20,081/yr","$15K - $28K","Stock","$26,240/yr","$20K - $37K","Commission","$43,002/yr","$32K - $60K","Profit Sharing","$11,660/yr","$9K - $16K","United States","53.8%","9.2%","12%","19.7%","5.3%"
"1692584083-10","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","SAP Consulting Engagement Manager","https://www.glassdoor.com/Salary/SAP-SAP-Consulting-Engagement-Manager-Salaries-E10471_D_KO4,37.htm","/yr","$185K - $304K","$185K","$304K","$235K","$234,781","Base Pay","$139,721/yr","$114K - $171K","Bonus","$19,810/yr","$15K - $28K","Stock","$23,418/yr","$18K - $33K","Commission","$40,203/yr","$30K - $56K","Profit Sharing","$11,630/yr","$9K - $16K","United States","59.5%","8.4%","10%","17.1%","5%"
"1692584109-11","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Enterprise Customer Success Partner","https://www.glassdoor.com/Salary/SAP-Enterprise-Customer-Success-Partner-Salaries-E10471_D_KO4,39.htm","/yr","$176K - $292K","$176K","$292K","$224K","$224,072","Base Pay","$133,307/yr","$108K - $165K","Bonus","$22,530/yr","$17K - $32K","Stock","$24,116/yr","$18K - $34K","Commission","$44,119/yr","$33K - $62K","","","","United States","59.5%","10.1%","10.8%","19.7%",""
"1692584129-12","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Partner Business Manager","https://www.glassdoor.com/Salary/SAP-Partner-Business-Manager-Salaries-E10471_D_KO4,28.htm","/yr","$219K - $377K","$219K","$377K","$283K","$283,194","Base Pay","$138,991/yr","$111K - $175K","Bonus","$31,428/yr","$24K - $44K","Stock","$29,692/yr","$22K - $42K","Commission","$68,007/yr","$51K - $95K","Profit Sharing","$15,076/yr","$11K - $21K","United States","49.1%","11.1%","10.5%","24%","5.3%"
"1692584135-13","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Principal Customer Success Manager","https://www.glassdoor.com/Salary/SAP-Principal-Customer-Success-Manager-Salaries-E10471_D_KO4,38.htm","/yr","$183K - $304K","$183K","$304K","$233K","$233,106","Base Pay","$141,844/yr","$114K - $176K","Bonus","$19,298/yr","$14K - $27K","Stock","$23,817/yr","$18K - $33K","Commission","$36,572/yr","$27K - $51K","Profit Sharing","$11,575/yr","$9K - $16K","United States","60.8%","8.3%","10.2%","15.7%","5%"
"1692584142-14","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Engagement Manager","https://www.glassdoor.com/Salary/SAP-Engagement-Manager-Salaries-E10471_D_KO4,22.htm","/yr","$189K - $312K","$189K","$312K","$240K","$239,912","Base Pay","$142,874/yr","$116K - $176K","Bonus","$20,671/yr","$16K - $29K","Stock","$24,325/yr","$18K - $34K","Commission","$40,042/yr","$30K - $56K","Profit Sharing","$11,999/yr","$9K - $17K","United States","59.6%","8.6%","10.1%","16.7%","5%"
"1692584150-15","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Senior Customer Engagement Executive","https://www.glassdoor.com/Salary/SAP-Senior-Customer-Engagement-Executive-Salaries-E10471_D_KO4,40.htm","/yr","$169K - $300K","$169K","$300K","$222K","$221,792","Base Pay","$105,671/yr","$81K - $137K","Bonus","$26,245/yr","$20K - $37K","Stock","$17,942/yr","$13K - $25K","Commission","$60,593/yr","$45K - $85K","Profit Sharing","$11,341/yr","$9K - $16K","United States","47.6%","11.8%","8.1%","27.3%","5.1%"
"1692584158-16","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Client Success Manager","https://www.glassdoor.com/Salary/SAP-Client-Success-Manager-Salaries-E10471_D_KO4,26.htm","/yr","$115K - $191K","$115K","$191K","$146K","$146,471","Base Pay","$92,501/yr","$74K - $115K","Bonus","$13,131/yr","$10K - $18K","Stock","$12,135/yr","$9K - $17K","Commission","$28,703/yr","$22K - $40K","","","","United States","63.2%","9%","8.3%","19.6%",""
"1692584165-17","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Senior Customer Success Manager","https://www.glassdoor.com/Salary/SAP-Senior-Customer-Success-Manager-Salaries-E10471_D_KO4,35.htm","/yr","$154K - $259K","$154K","$259K","$197K","$197,218","Base Pay","$121,224/yr","$97K - $152K","Bonus","$16,127/yr","$12K - $23K","Stock","$17,218/yr","$13K - $24K","Commission","$33,223/yr","$25K - $47K","Profit Sharing","$9,426/yr","$7K - $13K","United States","61.5%","8.2%","8.7%","16.8%","4.8%"
"1692584176-18","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Customer Success Partner","https://www.glassdoor.com/Salary/SAP-Customer-Success-Partner-Salaries-E10471_D_KO4,28.htm","/yr","$134K - $222K","$134K","$222K","$171K","$170,910","Base Pay","$109,396/yr","$88K - $136K","Bonus","$14,480/yr","$11K - $20K","Stock","$16,106/yr","$12K - $23K","Commission","$30,928/yr","$23K - $43K","","","","United States","64%","8.5%","9.4%","18.1%",""
"1692584184-19","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Customer Engagement Executive","https://www.glassdoor.com/Salary/SAP-Customer-Engagement-Executive-Salaries-E10471_D_KO4,33.htm","/yr","$153K - $275K","$153K","$275K","$203K","$202,800","Base Pay","$99,515/yr","$76K - $131K","Bonus","$25,083/yr","$19K - $35K","Stock","$18,144/yr","$14K - $25K","Commission","$60,059/yr","$45K - $84K","","","","United States","49.1%","12.4%","8.9%","29.6%",""
"1692584194-20","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Customer-Services-and-Support-Salaries-EI_IE10471.0,3_DEPT1005.htm","SAP Customer Services & Support Salaries","Annual Pay","Customer Success Manager","https://www.glassdoor.com/Salary/SAP-Customer-Success-Manager-Salaries-E10471_D_KO4,28.htm","/yr","$117K - $195K","$117K","$195K","$150K","$149,596","Base Pay","$96,827/yr","$77K - $121K","Bonus","$13,081/yr","$10K - $18K","Stock","$12,712/yr","$10K - $18K","Commission","$26,976/yr","$20K - $38K","","","","United States","64.7%","8.7%","8.5%","18%",""
"1692584215-21","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Vice President Research","https://www.glassdoor.com/Salary/SAP-Vice-President-Research-Salaries-E10471_D_KO4,27.htm","/yr","$323K - $549K","$323K","$549K","$416K","$416,023","Base Pay","$235,164/yr","$187K - $296K","Bonus","$70,611/yr","$53K - $99K","Stock","$78,826/yr","$59K - $110K","Profit Sharing","$31,422/yr","$24K - $44K","","","","United States","56.5%","17%","18.9%","7.6%",""
"1692584240-22","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Implementation Analyst","https://www.glassdoor.com/Salary/SAP-Implementation-Analyst-Salaries-E10471_D_KO4,26.htm","/yr","$82K - $125K","$82K","$125K","$101K","$101,198","Base Pay","$86,142/yr","$71K - $104K","Bonus","$7,468/yr","$6K - $10K","Stock","$7,589/yr","$6K - $11K","","","","","","","United States","85.1%","7.4%","7.5%","",""
"1692584260-23","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Research Analyst","https://www.glassdoor.com/Salary/SAP-Research-Analyst-Salaries-E10471_D_KO4,20.htm","/yr","$84K - $139K","$84K","$139K","$108K","$107,580","Base Pay","$84,196/yr","$67K - $106K","Bonus","$8,238/yr","$6K - $12K","Stock","$9,296/yr","$7K - $13K","Profit Sharing","$5,850/yr","$4K - $8K","","","","United States","78.3%","7.7%","8.6%","5.4%",""
"1692584270-24","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Associate Data Scientist","https://www.glassdoor.com/Salary/SAP-Associate-Data-Scientist-Salaries-E10471_D_KO4,28.htm","/yr","$137K - $212K","$137K","$212K","$169K","$169,247","Base Pay","$123,940/yr","$103K - $149K","Bonus","$14,816/yr","$11K - $21K","Stock","$20,788/yr","$16K - $29K","Profit Sharing","$9,703/yr","$7K - $14K","","","","United States","73.2%","8.8%","12.3%","5.7%",""
"1692584283-25","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Sales Analyst","https://www.glassdoor.com/Salary/SAP-Sales-Analyst-Salaries-E10471_D_KO4,17.htm","/yr","$96K - $152K","$96K","$152K","$120K","$119,748","Base Pay","$81,762/yr","$67K - $99K","Bonus","$8,814/yr","$7K - $12K","Stock","$8,254/yr","$6K - $12K","Commission","$20,918/yr","$16K - $29K","","","","United States","68.3%","7.4%","6.9%","17.5%",""
"1692584291-26","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","SAP Business Intelligence Expert","https://www.glassdoor.com/Salary/SAP-SAP-Business-Intelligence-Expert-Salaries-E10471_D_KO4,36.htm","/yr","$112K - $176K","$112K","$176K","$139K","$139,457","Base Pay","$108,854/yr","$89K - $134K","Bonus","$11,138/yr","$8K - $16K","Stock","$12,218/yr","$9K - $17K","Profit Sharing","$7,246/yr","$5K - $10K","","","","United States","78.1%","8%","8.8%","5.2%",""
"1692584299-27","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Developer, Research Scientist II","https://www.glassdoor.com/Salary/SAP-Developer-Research-Scientist-II-Salaries-E10471_DAO.htm?filter.jobTitleExact=Developer%2C+Research+Scientist+II","/yr","$152K - $251K","$152K","$251K","$194K","$193,882","Base Pay","$138,309/yr","$111K - $173K","Bonus","$17,799/yr","$13K - $25K","Stock","$26,253/yr","$20K - $37K","Profit Sharing","$11,522/yr","$9K - $16K","","","","United States","71.3%","9.2%","13.5%","5.9%",""
"1692584306-28","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Senior Data Analyst","https://www.glassdoor.com/Salary/SAP-Senior-Data-Analyst-Salaries-E10471_D_KO4,23.htm","/yr","$120K - $188K","$120K","$188K","$149K","$149,241","Base Pay","$115,092/yr","$95K - $140K","Bonus","$11,722/yr","$9K - $16K","Stock","$14,603/yr","$11K - $20K","Profit Sharing","$7,824/yr","$6K - $11K","","","","United States","77.1%","7.9%","9.8%","5.2%",""
"1692584313-29","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Chief Data Scientist","https://www.glassdoor.com/Salary/SAP-Chief-Data-Scientist-Salaries-E10471_D_KO4,24.htm","/yr","$240K - $387K","$240K","$387K","$302K","$301,511","Base Pay","$188,589/yr","$155K - $229K","Bonus","$32,820/yr","$25K - $46K","Stock","$59,928/yr","$45K - $84K","Profit Sharing","$20,173/yr","$15K - $28K","","","","United States","62.5%","10.9%","19.9%","6.7%",""
"1692584341-30","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Researcher","https://www.glassdoor.com/Salary/SAP-Researcher-Salaries-E10471_D_KO4,14.htm","/yr","$121K - $211K","$121K","$211K","$159K","$158,764","Base Pay","$120,130/yr","$92K - $157K","Bonus","$14,530/yr","$11K - $20K","Stock","$24,105/yr","$18K - $34K","","","","","","","United States","75.7%","9.2%","15.2%","",""
"1692584368-31","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Research","https://www.glassdoor.com/Salary/SAP-Research-Salaries-E10471_D_KO4,12.htm","Salaries","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1692584382-32","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Senior Research Scientist","https://www.glassdoor.com/Salary/SAP-Senior-Research-Scientist-Salaries-E10471_D_KO4,29.htm","Salaries","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1692584397-33","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Presales Consultant","https://www.glassdoor.com/Salary/SAP-Presales-Consultant-Salaries-E10471_D_KO4,23.htm","Salaries","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1692584427-34","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Research Scientist III","https://www.glassdoor.com/Salary/SAP-Research-Scientist-III-Salaries-E10471_D_KO4,26.htm","/yr","$157K - $245K","$157K","$245K","$194K","$194,477","Base Pay","$144,046/yr","$119K - $175K","Bonus","$19,652/yr","$15K - $28K","Stock","$30,779/yr","$23K - $43K","","","","","","","United States","74.1%","10.1%","15.8%","",""
"1692584454-35","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Data Science","https://www.glassdoor.com/Salary/SAP-Data-Science-Salaries-E10471_D_KO4,16.htm","/yr","$156K - $243K","$156K","$243K","$193K","$192,719","Base Pay","$140,040/yr","$116K - $169K","Bonus","$18,068/yr","$14K - $25K","Stock","$34,610/yr","$26K - $48K","","","","","","","United States","72.7%","9.4%","18%","",""
"1692584467-36","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Research Scientist IV","https://www.glassdoor.com/Salary/SAP-Research-Scientist-IV-Salaries-E10471_D_KO4,25.htm","/yr","$159K - $253K","$159K","$253K","$199K","$199,149","Base Pay","$147,155/yr","$120K - $180K","Bonus","$19,949/yr","$15K - $28K","Stock","$32,045/yr","$24K - $45K","","","","","","","United States","73.9%","10%","16.1%","",""
"1692584492-37","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Senior Data Scientist","https://www.glassdoor.com/Salary/SAP-Senior-Data-Scientist-Salaries-E10471_D_KO4,25.htm","/yr","$184K - $289K","$184K","$289K","$229K","$228,630","Base Pay","$156,432/yr","$130K - $188K","Bonus","$22,089/yr","$17K - $31K","Stock","$35,930/yr","$27K - $50K","Profit Sharing","$14,180/yr","$11K - $20K","","","","United States","68.4%","9.7%","15.7%","6.2%",""
"1692584520-38","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Data Analyst","https://www.glassdoor.com/Salary/SAP-Data-Analyst-Salaries-E10471_D_KO4,16.htm","/yr","$84K - $134K","$84K","$134K","$105K","$105,461","Base Pay","$87,844/yr","$71K - $109K","Bonus","$8,396/yr","$6K - $12K","Stock","$9,221/yr","$7K - $13K","","","","","","","United States","83.3%","8%","8.7%","",""
"1692584542-39","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Analyst","https://www.glassdoor.com/Salary/SAP-Analyst-Salaries-E10471_D_KO4,11.htm","/yr","$86K - $136K","$86K","$136K","$107K","$107,494","Base Pay","$90,291/yr","$73K - $111K","Bonus","$8,213/yr","$6K - $11K","Stock","$8,990/yr","$7K - $13K","","","","","","","United States","84%","7.6%","8.4%","",""
"1692584558-40","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Research-and-Science-Salaries-EI_IE10471.0,3_DEPT1019.htm","SAP Research & Science Salaries","Annual Pay","Data Scientist","https://www.glassdoor.com/Salary/SAP-Data-Scientist-Salaries-E10471_D_KO4,18.htm","/yr","$157K - $248K","$157K","$248K","$196K","$195,752","Base Pay","$138,100/yr","$114K - $167K","Bonus","$17,717/yr","$13K - $25K","Stock","$28,189/yr","$21K - $39K","Profit Sharing","$11,745/yr","$9K - $16K","","","","United States","70.5%","9.1%","14.4%","6%",""
"1692584597-41","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","SAP IT","https://www.glassdoor.com/Salary/SAP-SAP-IT-Salaries-E10471_D_KO4,10.htm","/yr","$99K - $184K","$99K","$184K","$131K","$131,438","Base Pay","$112,203/yr","$84K - $157K","Bonus","$8,077/yr","$6K - $11K","Stock","$11,158/yr","$8K - $16K","","","","","","","United States","85.4%","6.1%","8.5%","",""
"1692584603-42","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","Working Student","https://www.glassdoor.com/Salary/SAP-Working-Student-Salaries-E10471_D_KO4,19.htm","/yr","$96K - $171K","$96K","$171K","$127K","$127,117","Base Pay","$97,741/yr","$74K - $130K","Bonus","$12,670/yr","$10K - $18K","Stock","$16,706/yr","$13K - $23K","","","","","","","United States","76.9%","10%","13.1%","",""
"1692584613-43","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","ECSP","https://www.glassdoor.com/Salary/SAP-ECSP-Salaries-E10471_D_KO4,8.htm","/yr","$64K - $117K","$64K","$117K","$86K","$85,592","Base Pay","$70,820/yr","$53K - $96K","Bonus","$6,236/yr","$5K - $9K","Stock","$8,535/yr","$6K - $12K","","","","","","","United States","82.7%","7.3%","10%","",""
