web-scraper-order,web-scraper-start-url,company,job-category-link,job-category-link-href,jobFunction,payPeriod,jobTitle,jobTitle-href,payPeriodCode,basePayRange,basePayMin,basePayMax,basePayAvg,totalPayAvg,payType1,pay1,range1,payType2,pay2,range2,payType3,pay3,range3,payType4,pay4,range4,payType5,pay5,range5,country,percent1,percent2,percent3,percent4,percent5
"1692624871-1","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Senior Accountant","https://www.glassdoor.com/Salary/ADP-Senior-Accountant-Salaries-E64_D_KO4,21.htm","/yr","$82K - $113K","$82K","$113K","$96K","$95,852","Base Pay","$83,490/yr","$73K - $96K","Bonus","$5,399/yr","$4K - $8K","Stock","$6,964/yr","$5K - $10K","","","","","","","United States","87.1%","5.6%","7.3%","",""
"1692624882-2","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Collections Specialist","https://www.glassdoor.com/Salary/ADP-Collections-Specialist-Salaries-E64_D_KO4,26.htm","/yr","$44K - $65K","$44K","$65K","$53K","$53,006","Base Pay","$44,065/yr","$37K - $52K","Bonus","$2,125/yr","$2K - $3K","Commission","$6,817/yr","$5K - $10K","","","","","","","United States","83.1%","4%","12.9%","",""
"1692624892-3","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Senior Tax Consultant","https://www.glassdoor.com/Salary/ADP-Senior-Tax-Consultant-Salaries-E64_D_KO4,25.htm","/yr","$82K - $114K","$82K","$114K","$96K","$96,056","Base Pay","$80,983/yr","$71K - $93K","Bonus","$7,473/yr","$6K - $10K","Stock","$7,601/yr","$6K - $11K","","","","","","","United States","84.3%","7.8%","7.9%","",""
"1692624904-4","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Full Level Tax Coordinator","https://www.glassdoor.com/Salary/ADP-Full-Level-Tax-Coordinator-Salaries-E64_D_KO4,30.htm","/yr","$54K - $81K","$54K","$81K","$66K","$65,945","Base Pay","$57,417/yr","$48K - $69K","Bonus","$4,007/yr","$3K - $6K","Stock","$4,521/yr","$3K - $6K","","","","","","","United States","87.1%","6.1%","6.9%","",""
"1692624917-5","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Full Level Tax Specialist","https://www.glassdoor.com/Salary/ADP-Full-Level-Tax-Specialist-Salaries-E64_D_KO4,29.htm","/yr","$56K - $87K","$56K","$87K","$70K","$69,576","Base Pay","$60,527/yr","$49K - $74K","Bonus","$4,094/yr","$3K - $6K","Stock","$4,955/yr","$4K - $7K","","","","","","","United States","87%","5.9%","7.1%","",""
"1692624930-6","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Tax Associate","https://www.glassdoor.com/Salary/ADP-Tax-Associate-Salaries-E64_D_KO4,17.htm","/yr","$48K - $69K","$48K","$69K","$58K","$57,680","Base Pay","$50,961/yr","$43K - $60K","Bonus","$3,096/yr","$2K - $4K","Stock","$3,623/yr","$3K - $5K","","","","","","","United States","88.4%","5.4%","6.3%","",""
"1692624941-7","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Billing Specialist","https://www.glassdoor.com/Salary/ADP-Billing-Specialist-Salaries-E64_D_KO4,22.htm","/yr","$39K - $53K","$39K","$53K","$46K","$45,574","Base Pay","$43,780/yr","$38K - $51K","Bonus","$1,795/yr","$1K - $3K","","","","","","","","","","United States","96.1%","3.9%","","",""
"1692624951-8","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Financial Services Representative","https://www.glassdoor.com/Salary/ADP-Financial-Services-Representative-Salaries-E64_D_KO4,37.htm","/yr","$56K - $89K","$56K","$89K","$70K","$70,070","Base Pay","$48,696/yr","$40K - $59K","Bonus","$4,488/yr","$3K - $6K","Stock","$3,944/yr","$3K - $6K","Commission","$12,941/yr","$10K - $18K","","","","United States","69.5%","6.4%","5.6%","18.5%",""
"1692624962-9","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Finance","https://www.glassdoor.com/Salary/ADP-Finance-Salaries-E64_D_KO4,11.htm","/yr","$80K - $141K","$80K","$141K","$106K","$105,538","Base Pay","$85,134/yr","$64K - $113K","Bonus","$10,069/yr","$8K - $14K","Stock","$10,335/yr","$8K - $14K","","","","","","","United States","80.7%","9.5%","9.8%","",""
"1692624972-10","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Sr Financial Analyst","https://www.glassdoor.com/Salary/ADP-Sr-Financial-Analyst-Salaries-E64_D_KO4,24.htm","/yr","$105K - $150K","$105K","$150K","$124K","$124,364","Base Pay","$101,412/yr","$87K - $118K","Bonus","$11,462/yr","$9K - $16K","Stock","$11,490/yr","$9K - $16K","","","","","","","United States","81.5%","9.2%","9.2%","",""
"1692624980-11","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Senior HRBP","https://www.glassdoor.com/Salary/ADP-Senior-HRBP-Salaries-E64_D_KO4,15.htm","/yr","$117K - $188K","$117K","$188K","$148K","$147,762","Base Pay","$118,656/yr","$95K - $148K","Bonus","$12,597/yr","$9K - $18K","Stock","$16,509/yr","$12K - $23K","","","","","","","United States","80.3%","8.5%","11.2%","",""
"1692624989-12","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Accounts Receivable","https://www.glassdoor.com/Salary/ADP-Accounts-Receivable-Salaries-E64_D_KO4,23.htm","/yr","$43K - $61K","$43K","$61K","$51K","$50,978","Base Pay","$45,553/yr","$39K - $53K","Bonus","$2,277/yr","$2K - $3K","Stock","$3,148/yr","$2K - $4K","","","","","","","United States","89.4%","4.5%","6.2%","",""
"1692625001-13","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Staff Accountant","https://www.glassdoor.com/Salary/ADP-Staff-Accountant-Salaries-E64_D_KO4,20.htm","/yr","$59K - $81K","$59K","$81K","$69K","$68,759","Base Pay","$61,165/yr","$54K - $70K","Bonus","$3,290/yr","$2K - $5K","Stock","$4,304/yr","$3K - $6K","","","","","","","United States","89%","4.8%","6.3%","",""
"1692625033-14","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Tax Manager","https://www.glassdoor.com/Salary/ADP-Tax-Manager-Salaries-E64_D_KO4,15.htm","/yr","$109K - $147K","$109K","$147K","$126K","$125,608","Base Pay","$107,793/yr","$95K - $122K","Bonus","$7,939/yr","$6K - $11K","Stock","$9,876/yr","$7K - $14K","","","","","","","United States","85.8%","6.3%","7.9%","",""
"1692625047-15","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Tax Consultant","https://www.glassdoor.com/Salary/ADP-Tax-Consultant-Salaries-E64_D_KO4,18.htm","/yr","$60K - $86K","$60K","$86K","$72K","$71,506","Base Pay","$60,608/yr","$52K - $71K","Bonus","$5,581/yr","$4K - $8K","Stock","$5,317/yr","$4K - $7K","","","","","","","United States","84.8%","7.8%","7.4%","",""
"1692625075-16","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Accountant","https://www.glassdoor.com/Salary/ADP-Accountant-Salaries-E64_D_KO4,14.htm","/yr","$57K - $87K","$57K","$87K","$70K","$70,255","Base Pay","$61,803/yr","$51K - $75K","Bonus","$3,747/yr","$3K - $5K","Stock","$4,705/yr","$4K - $7K","","","","","","","United States","88%","5.3%","6.7%","",""
"1692625091-17","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Finance Manager","https://www.glassdoor.com/Salary/ADP-Finance-Manager-Salaries-E64_D_KO4,19.htm","/yr","$161K - $254K","$161K","$254K","$200K","$199,711","Base Pay","$120,101/yr","$101K - $143K","Bonus","$17,885/yr","$13K - $25K","Stock","$16,522/yr","$12K - $23K","Commission","$45,203/yr","$34K - $63K","","","","United States","60.1%","9%","8.3%","22.6%",""
"1692625103-18","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Tax Analyst","https://www.glassdoor.com/Salary/ADP-Tax-Analyst-Salaries-E64_D_KO4,15.htm","/yr","$60K - $82K","$60K","$82K","$70K","$69,647","Base Pay","$61,891/yr","$54K - $71K","Bonus","$3,326/yr","$2K - $5K","Stock","$4,431/yr","$3K - $6K","","","","","","","United States","88.9%","4.8%","6.4%","",""
"1692625116-19","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Senior Financial Analyst","https://www.glassdoor.com/Salary/ADP-Senior-Financial-Analyst-Salaries-E64_D_KO4,28.htm","/yr","$93K - $129K","$93K","$129K","$109K","$109,228","Base Pay","$93,428/yr","$82K - $107K","Bonus","$7,434/yr","$6K - $10K","Stock","$8,366/yr","$6K - $12K","","","","","","","United States","85.5%","6.8%","7.7%","",""
"1692625128-20","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Finance-and-Accounting-Salaries-EI_IE64.0,3_DEPT1008.htm","ADP Finance & Accounting Salaries","Annual Pay","Financial Analyst","https://www.glassdoor.com/Salary/ADP-Financial-Analyst-Salaries-E64_D_KO4,21.htm","/yr","$72K - $106K","$72K","$106K","$87K","$87,327","Base Pay","$75,527/yr","$64K - $90K","Bonus","$5,635/yr","$4K - $8K","Stock","$6,164/yr","$5K - $9K","","","","","","","United States","86.5%","6.5%","7.1%","",""
"1692625151-21","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Client Services Specialist","https://www.glassdoor.com/Salary/ADP-Client-Services-Specialist-Salaries-E64_D_KO4,30.htm","/yr","$52K - $79K","$52K","$79K","$63K","$63,497","Base Pay","$47,623/yr","$40K - $57K","Bonus","$3,198/yr","$2K - $4K","Stock","$3,302/yr","$2K - $5K","Commission","$9,375/yr","$7K - $13K","","","","United States","75%","5%","5.2%","14.8%",""
"1692625161-22","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Client Relationship Specialist","https://www.glassdoor.com/Salary/ADP-Client-Relationship-Specialist-Salaries-E64_D_KO4,34.htm","/yr","$57K - $93K","$57K","$93K","$72K","$72,441","Base Pay","$50,696/yr","$41K - $63K","Bonus","$4,780/yr","$4K - $7K","Stock","$4,109/yr","$3K - $6K","Commission","$12,857/yr","$10K - $18K","","","","United States","70%","6.6%","5.7%","17.7%",""
"1692625171-23","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Customer Service Manager","https://www.glassdoor.com/Salary/ADP-Customer-Service-Manager-Salaries-E64_D_KO4,28.htm","/yr","$70K - $115K","$70K","$115K","$89K","$89,184","Base Pay","$62,287/yr","$50K - $77K","Bonus","$6,827/yr","$5K - $10K","Stock","$6,177/yr","$5K - $9K","Commission","$13,893/yr","$10K - $19K","","","","United States","69.8%","7.7%","6.9%","15.6%",""
"1692625182-24","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Associate Customer Service Representative","https://www.glassdoor.com/Salary/ADP-Associate-Customer-Service-Representative-Salaries-E64_D_KO4,45.htm","/yr","$47K - $70K","$47K","$70K","$57K","$57,021","Base Pay","$41,656/yr","$36K - $48K","Bonus","$3,117/yr","$2K - $4K","Stock","$3,372/yr","$3K - $5K","Commission","$8,876/yr","$7K - $12K","","","","United States","73.1%","5.5%","5.9%","15.6%",""
"1692625192-25","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Client Success Manager","https://www.glassdoor.com/Salary/ADP-Client-Success-Manager-Salaries-E64_D_KO4,26.htm","/yr","$79K - $125K","$79K","$125K","$98K","$98,375","Base Pay","$66,763/yr","$55K - $81K","Bonus","$7,878/yr","$6K - $11K","Stock","$7,154/yr","$5K - $10K","Commission","$16,580/yr","$12K - $23K","","","","United States","67.9%","8%","7.3%","16.9%",""
"1692625206-26","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Customer Service Representative (CSR)","https://www.glassdoor.com/Salary/ADP-Customer-Service-Representative-CSR-Salaries-E64_DAO.htm?filter.jobTitleExact=Customer+Service+Representative+%28CSR%29","/yr","$36K - $49K","$36K","$49K","$42K","$41,624","Base Pay","$39,305/yr","$34K - $45K","Bonus","$2,320/yr","$2K - $3K","","","","","","","","","","United States","94.4%","5.6%","","",""
"1692625220-27","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Customer Service","https://www.glassdoor.com/Salary/ADP-Customer-Service-Salaries-E64_D_KO4,20.htm","/yr","$41K - $62K","$41K","$62K","$50K","$50,098","Base Pay","$42,800/yr","$35K - $52K","Bonus","$3,418/yr","$3K - $5K","Stock","$3,880/yr","$3K - $5K","","","","","","","United States","85.4%","6.8%","7.7%","",""
"1692625231-28","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Client Services Representative","https://www.glassdoor.com/Salary/ADP-Client-Services-Representative-Salaries-E64_D_KO4,34.htm","/yr","$49K - $75K","$49K","$75K","$60K","$59,960","Base Pay","$45,302/yr","$38K - $54K","Bonus","$2,869/yr","$2K - $4K","Stock","$3,209/yr","$2K - $4K","Commission","$8,579/yr","$6K - $12K","","","","United States","75.6%","4.8%","5.4%","14.3%",""
"1692625240-29","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Customer Success Manager","https://www.glassdoor.com/Salary/ADP-Customer-Success-Manager-Salaries-E64_D_KO4,28.htm","/yr","$88K - $142K","$88K","$142K","$111K","$110,618","Base Pay","$74,994/yr","$61K - $92K","Bonus","$9,306/yr","$7K - $13K","Stock","$8,624/yr","$6K - $12K","Commission","$17,693/yr","$13K - $25K","","","","United States","67.8%","8.4%","7.8%","16%",""
"1692625267-30","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Customer Service Specialist","https://www.glassdoor.com/Salary/ADP-Customer-Service-Specialist-Salaries-E64_D_KO4,31.htm","/yr","$41K - $59K","$41K","$59K","$49K","$49,138","Base Pay","$43,873/yr","$37K - $52K","Bonus","$2,377/yr","$2K - $3K","Stock","$2,887/yr","$2K - $4K","","","","","","","United States","89.3%","4.8%","5.9%","",""
"1692625280-31","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Client Success Executive","https://www.glassdoor.com/Salary/ADP-Client-Success-Executive-Salaries-E64_D_KO4,28.htm","/yr","$57K - $92K","$57K","$92K","$72K","$72,116","Base Pay","$51,069/yr","$41K - $63K","Bonus","$4,667/yr","$3K - $7K","Stock","$4,182/yr","$3K - $6K","Commission","$12,199/yr","$9K - $17K","","","","United States","70.8%","6.5%","5.8%","16.9%",""
"1692625290-32","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Client Services","https://www.glassdoor.com/Salary/ADP-Client-Services-Salaries-E64_D_KO4,19.htm","/yr","$73K - $125K","$73K","$125K","$95K","$95,022","Base Pay","$61,795/yr","$49K - $79K","Bonus","$7,454/yr","$6K - $10K","Stock","$6,667/yr","$5K - $9K","Commission","$19,106/yr","$14K - $27K","","","","United States","65%","7.8%","7%","20.1%",""
"1692625299-33","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Client Service Manager","https://www.glassdoor.com/Salary/ADP-Client-Service-Manager-Salaries-E64_D_KO4,26.htm","/yr","$93K - $153K","$93K","$153K","$118K","$118,066","Base Pay","$79,713/yr","$64K - $99K","Bonus","$9,521/yr","$7K - $13K","Stock","$9,201/yr","$7K - $13K","Commission","$19,632/yr","$15K - $27K","","","","United States","67.5%","8.1%","7.8%","16.6%",""
"1692625310-34","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Client Service Specialist","https://www.glassdoor.com/Salary/ADP-Client-Service-Specialist-Salaries-E64_D_KO4,29.htm","/yr","$52K - $79K","$52K","$79K","$63K","$63,497","Base Pay","$47,623/yr","$40K - $57K","Bonus","$3,198/yr","$2K - $4K","Stock","$3,302/yr","$2K - $5K","Commission","$9,375/yr","$7K - $13K","","","","United States","75%","5%","5.2%","14.8%",""
"1692625320-35","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Payroll Support Representative","https://www.glassdoor.com/Salary/ADP-Payroll-Support-Representative-Salaries-E64_D_KO4,34.htm","/yr","$43K - $60K","$43K","$60K","$51K","$50,550","Base Pay","$45,427/yr","$39K - $53K","Bonus","$2,142/yr","$2K - $3K","Stock","$2,982/yr","$2K - $4K","","","","","","","United States","89.9%","4.2%","5.9%","",""
"1692625329-36","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Client Services Manager","https://www.glassdoor.com/Salary/ADP-Client-Services-Manager-Salaries-E64_D_KO4,27.htm","/yr","$93K - $153K","$93K","$153K","$118K","$118,066","Base Pay","$79,713/yr","$64K - $99K","Bonus","$9,521/yr","$7K - $13K","Stock","$9,201/yr","$7K - $13K","Commission","$19,632/yr","$15K - $27K","","","","United States","67.5%","8.1%","7.8%","16.6%",""
"1692625339-37","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Client Relationship Manager","https://www.glassdoor.com/Salary/ADP-Client-Relationship-Manager-Salaries-E64_D_KO4,31.htm","/yr","$92K - $158K","$92K","$158K","$119K","$119,088","Base Pay","$75,210/yr","$59K - $96K","Bonus","$10,161/yr","$8K - $14K","Stock","$8,890/yr","$7K - $12K","Commission","$24,826/yr","$19K - $35K","","","","United States","63.2%","8.5%","7.5%","20.8%",""
"1692625349-38","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Relationship Manager","https://www.glassdoor.com/Salary/ADP-Relationship-Manager-Salaries-E64_D_KO4,24.htm","/yr","$106K - $188K","$106K","$188K","$140K","$139,651","Base Pay","$81,995/yr","$63K - $107K","Bonus","$13,299/yr","$10K - $19K","Stock","$10,573/yr","$8K - $15K","Commission","$33,784/yr","$25K - $47K","","","","United States","58.7%","9.5%","7.6%","24.2%",""
"1692625360-39","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Customer Service Representative","https://www.glassdoor.com/Salary/ADP-Customer-Service-Representative-Salaries-E64_D_KO4,35.htm","/yr","$39K - $54K","$39K","$54K","$46K","$45,623","Base Pay","$40,282/yr","$35K - $47K","Bonus","$2,305/yr","$2K - $3K","Stock","$3,036/yr","$2K - $4K","","","","","","","United States","88.3%","5.1%","6.7%","",""
"1692625370-40","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Customer-Services-and-Support-Salaries-EI_IE64.0,3_DEPT1005.htm","ADP Customer Services & Support Salaries","Annual Pay","Client Service Representative","https://www.glassdoor.com/Salary/ADP-Client-Service-Representative-Salaries-E64_D_KO4,33.htm","/yr","$41K - $60K","$41K","$60K","$50K","$49,563","Base Pay","$44,180/yr","$37K - $52K","Bonus","$2,468/yr","$2K - $3K","Stock","$2,915/yr","$2K - $4K","","","","","","","United States","89.1%","5%","5.9%","",""
"1692625392-41","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Project Coordinator","https://www.glassdoor.com/Salary/ADP-Project-Coordinator-Salaries-E64_D_KO4,23.htm","/yr","$52K - $77K","$52K","$77K","$63K","$62,843","Base Pay","$56,081/yr","$46K - $68K","Bonus","$2,932/yr","$2K - $4K","Stock","$3,829/yr","$3K - $5K","","","","","","","United States","89.2%","4.7%","6.1%","",""
"1692625402-42","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Project Leader","https://www.glassdoor.com/Salary/ADP-Project-Leader-Salaries-E64_D_KO4,18.htm","/yr","$98K - $160K","$98K","$160K","$125K","$124,564","Base Pay","$103,128/yr","$82K - $130K","Bonus","$10,192/yr","$8K - $14K","Stock","$11,244/yr","$8K - $16K","","","","","","","United States","82.8%","8.2%","9%","",""
"1692625413-43","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Implementation Team Lead","https://www.glassdoor.com/Salary/ADP-Implementation-Team-Lead-Salaries-E64_D_KO4,28.htm","/yr","$73K - $113K","$73K","$113K","$91K","$90,815","Base Pay","$78,320/yr","$64K - $96K","Bonus","$6,141/yr","$5K - $9K","Stock","$6,355/yr","$5K - $9K","","","","","","","United States","86.2%","6.8%","7%","",""
"1692625422-44","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Project Manager/Implementation Consultant","https://www.glassdoor.com/Salary/ADP-Project-Manager-Implementation-Consultant-Salaries-E64_DAO.htm?filter.jobTitleExact=Project+Manager%2FImplementation+Consultant","/yr","$83K - $132K","$83K","$132K","$105K","$104,566","Base Pay","$88,309/yr","$71K - $109K","Bonus","$7,758/yr","$6K - $11K","Stock","$8,499/yr","$6K - $12K","","","","","","","United States","84.5%","7.4%","8.1%","",""
